Rank,Word,Occurrences,Duolingo_Words,JLPT_Words,JLPT_Level,Definitions,JLPT_Levels,Final_JLPT_Level
,がてら,,0,1,N2,"['while', 'on the same occasion', 'at the same time', 'along with']",,N2
,いったんーば,,0,1,N2,['once'],,N2
,よっぽど,,0,1,N2,"['very', 'greatly', 'much', 'to a large extent', 'quite']",,N2
,通じて,,0,1,N2,"['through', 'via']",,N2
,思うように,,0,1,N2,"['as one wishes', 'as one wants', ""to one's satisfaction""]",,N2
,いよいよ,,0,1,N2,"['more and more', 'all the more', 'increasingly']",,N2
,やむをえず,,0,1,N2,"['unavoidably', 'inevitably', 'necessarily', 'reluctantly', ""against one's will""]",,N2
,やっぱり,,0,1,N2,"['as expected', 'sure enough', 'just as one thought']",,N2
,ろくに,,0,1,N2,"['(not) well', '(not) properly', '(not) enough', '(not) sufficiently', '(not) satisfactorily', '(not) decently']",,N2
,かねる,,0,1,N2,"['to be unable to', 'to find difficult (unpleasant, awkward, painful) to do']",,N2
,せいか,,0,1,N2,"['(good) result', 'outcome', ""fruits (of one's labors)"", 'product', 'accomplishment']",,N2
,たしか,,0,1,N2,"['sure', 'certain', 'positive', 'definite']",,N2
,万一,,0,1,N2,"['(unlikely event of) emergency', 'the worst(-case scenario)', '10000 to 1']",,N2
,ゆえに,,0,1,N2,"['therefore', 'consequently']",,N2
,一方では,,0,1,N2,"['one (esp. of two)', 'the other', 'one way', 'the other way', 'one direction', 'the other direction', 'one side', 'the other side', 'one party', 'the other party']",,N2
,何しろ,,0,1,N2,"['in any case', 'at any rate', 'anyhow', 'anyway', 'as you know', 'for you see', 'particularly']",,N2
,それにしても,,0,1,N2,"['nevertheless', 'at any rate', 'even so', 'all things considered', 'be that as it may']",,N2
,かけては,,0,1,N2,"['to hang up (e.g. a coat, a picture on the wall)', 'to let hang', 'to suspend (from)', 'to hoist (e.g. sail)', 'to raise (e.g. flag)']",,N2
,たちまち,,0,1,N2,"['in an instant', 'in a moment', 'immediately', 'right away', 'at once']",,N2
,さすがに,,0,1,N2,"['as one would expect', 'naturally', 'indeed']",,N2
,いつのまにか,,0,1,N2,"['before one knows', 'before one becomes aware of', 'unnoticed', 'unawares']",,N2
,さしつかえない,,0,1,N2,"['(having) no objection', 'allowable']",,N2
,たまらない,,0,1,N2,"['intolerable', 'unbearable', 'unendurable']",,N2
,ごとし（如し）,,0,1,N2,"['like', 'as if', 'the same as']",,N2
,かねない,,0,1,N2,"['quite capable of ...', 'not unlikely to ...', 'may well ...', 'might ...', 'could ...', 'would not hesitate to ...']",,N2
,せめて,,0,1,N2,"['at least', 'at most', '(even) just']",,N2
,くせに,,0,1,N2,"['and yet', 'though', 'when', 'in spite of']",,N2
,至るまで,,0,1,N2,"['up through', 'up until', 'down to']",,N2
,生臭い,,0,1,N1,"['smelling of fish', 'fishy', 'smelling of blood', 'bloody']",,N1
,不味い,,0,1,N1,"['bad(-tasting)', 'unpalatable', 'unsavoury', 'unsavory', 'awful', 'terrible', 'unpleasant']",,N1
,骨董品,,0,1,N1,"['curio', 'antique']",,N1
,弾く,,0,1,N1,['to play (a stringed or keyboard instrument)'],,N1
,真ん丸い,,0,1,N1,"['perfectly round', 'perfectly circular']",,N1
,楽譜,,0,1,N1,"['score', 'sheet music']",,N1
,折り返す,,0,1,N1,"['to turn up (hem, sleeves, etc.)', 'to fold back (e.g. page)']",,N1
,堪らない,,0,1,N1,"['intolerable', 'unbearable', 'unendurable']",,N1
,今晩は,,0,1,N1,['good evening'],,N1
,分担,,0,1,N1,"[""taking on one's share (e.g. of work)"", 'dividing (work, expenses, etc.) between', 'apportionment', 'allotment', 'allocation', 'assignment']",,N1
,謝絶,,0,1,N1,"['refusal', 'declining']",,N1
,怯える,,0,1,N1,"['to become frightened', 'to be frightened (of)', 'to be scared (of)']",,N1
,如何にも,,0,1,N1,"['indeed', 'really', 'truly', 'just (like)']",,N1
,彼処,,0,1,N1,"['there', 'over there', 'that place', 'yonder', 'you-know-where']",,N1
,混血,,0,1,N1,"['mixed race', 'mixed parentage']",,N1
,鼾,,0,1,N1,"['snoring', 'snore']",,N1
,良識,,0,1,N1,['good sense'],,N1
,漏れる,,0,1,N1,"['to leak out', 'to escape', 'to come through', 'to shine through', 'to filter out']",,N1
,くっ付ける,,0,1,N1,"['to attach', 'to stick together', 'to paste', 'to glue']",,N1
,稍,,0,1,N1,"['a little', 'partially', 'somewhat', 'slightly', 'semi-', '-ish', 'on the ... side', 'a short time', 'a while']",,N1
,彼此,,0,1,N1,"['this and that', 'this or that', 'one thing or another', 'this way and that']",,N1
,養う,,0,1,N1,"['to support', 'to maintain', 'to provide for']",,N1
,富豪,,0,1,N1,"['wealthy person', 'millionaire']",,N1
,呆れる,,0,1,N1,"['to be amazed', 'to be shocked', 'to be astonished', 'to be astounded', 'to be disgusted', 'to be exasperated', 'to be fed up']",,N1
,仕付ける,,0,1,N1,"['to be used to', 'to get accustomed to', 'to be in the habit of doing']",,N1
,合わす,,0,1,N1,"['to match (rhythm, speed, etc.)']",,N1
,叶える,,0,1,N1,"['to grant (request, wish)', 'to answer (prayer)']",,N1
,教訓,,0,1,N1,"['lesson', 'precept', 'teachings', 'moral']",,N1
,風習,,0,1,N1,['custom'],,N1
,修学,,0,1,N1,['learning'],,N1
,押し込む,,0,1,N1,"['to push into', 'to cram into', 'to stuff into', 'to crowd into']",,N1
,所で,,0,1,N1,"['by the way', 'incidentally', 'well', 'now']",,N1
,中腹,,0,1,N1,"['halfway up (down) a mountain', 'mountainside']",,N1
,偶に,,0,1,N1,"['occasionally', 'once in a while', 'now and then']",,N1
,治まる,,0,1,N1,"['to die down (storm, anger, conflict, etc.)', 'to calm down', 'to cool off', 'to abate', 'to be settled', 'to be brought under control']",,N1
,風土,,0,1,N1,"['natural features', 'topography', 'climate', 'spiritual features']",,N1
,誠実,,0,1,N1,"['sincere', 'honest', 'faithful']",,N1
,雅致,,0,1,N1,"['artistry', 'good taste', 'elegance', 'grace']",,N1
,阻む,,0,1,N1,"['to keep someone from doing', 'to stop', 'to prevent', 'to check', 'to hinder', 'to obstruct', 'to oppose', 'to thwart']",,N1
,説く,,0,1,N1,"['to explain', 'to advocate', 'to preach', 'to persuade']",,N1
,些事,,0,1,N1,"['something small', 'something petty', 'trifle']",,N1
,三味線,,0,1,N1,"['shamisen', 'samisen', 'three-stringed Japanese lute']",,N1
,近視,,0,1,N1,"['myopia', 'shortsightedness', 'nearsightedness']",,N1
,家畜,,0,1,N1,"['domestic animals', 'livestock', 'cattle']",,N1
,承諾,,0,1,N1,"['consent', 'approval', 'acceptance', 'agreement', 'compliance']",,N1
,顧みる,,0,1,N1,"['to look back on (the past)', 'to reflect on', 'to reminisce about']",,N1
,演ずる,,0,1,N1,"['to act (a part)', 'to play (a role)']",,N1
,火花,,0,1,N1,['spark'],,N1
,特派,,0,1,N1,"['send specially', 'special envoy']",,N1
,舞う,,0,1,N1,['to dance (orig. a whirling dance)'],,N1
,腐敗,,0,1,N1,"['decomposition', 'putrefaction', 'putrescence', 'spoilage']",,N1
,猛烈,,0,1,N1,"['fierce', 'intense', 'severe', 'violent', 'strong', 'vehement', 'terrific', 'terrible']",,N1
,音色,,0,1,N1,"['tone color', 'tone colour', 'tone quality', 'timbre']",,N1
,お宮,,0,1,N1,['Shinto shrine'],,N1
,一昨昨日,,0,1,N1,"['two days before yesterday', 'three days back (ago)']",,N1
,見合わせる,,0,1,N1,"['to exchange glances', 'to look at each other']",,N1
,目論見,,0,1,N1,"['plan', 'scheme', 'plot', 'design', 'project', 'intention', 'aim']",,N1
,添う,,0,1,N1,"['to meet (wishes, expectations, etc.)', 'to satisfy', 'to comply with', 'to live up to']",,N1
,受け継ぐ,,0,1,N1,"['to inherit', 'to succeed', 'to take over']",,N1
,塵取り,,0,1,N1,['dustpan'],,N1
,導く,,0,1,N1,"['to guide', 'to lead', 'to show the way', 'to conduct']",,N1
,寛容,,0,1,N1,"['tolerance', 'open-mindedness', 'forbearance', 'generosity', 'magnanimity']",,N1
,代わる,,0,1,N1,"['to succeed', 'to relieve', 'to replace']",,N1
,負債,,0,1,N1,"['debt', 'liabilities']",,N1
,巨,,0,1,N1,"['huge', 'gigantic', 'enormous']",,N1
,待ち望む,,0,1,N1,"['to wait eagerly for', 'to look forward to']",,N1
,時折,,0,1,N1,"['sometimes', 'at intervals', 'occasionally', 'on occasion', 'from time to time']",,N1
,懲りる,,0,1,N1,"['to learn by experience', ""to learn one's lesson"", 'to learn the hard way']",,N1
,裂ける,,0,1,N1,"['to split', 'to tear', 'to burst', 'to be separated', 'to be divided']",,N1
,物置き,,0,1,N1,"['storage room', 'storeroom', 'lumber room']",,N1
,待望,,0,1,N1,"['waiting expectantly', 'waiting eagerly', 'looking forward to']",,N1
,普遍,,0,1,N1,"['universal', 'general', 'ubiquitous', 'omnipresent']",,N1
,平たい,,0,1,N1,"['flat', 'even', 'level']",,N1
,蕩ける,,0,1,N1,['to melt (and become soft or liquid)'],,N1
,冴える,,0,1,N1,"['to be clear (of a sight, sound, colour, etc.)', 'to be bright', 'to be vivid', 'to be crisp']",,N1
,逃げ出す,,0,1,N1,"['to run away', 'to flee', 'to make off', ""to take to one's heels"", 'to escape']",,N1
,本の,,0,1,N1,"['mere', 'only', 'just', 'slight']",,N1
,留める,,0,1,N1,"['to stop', 'to turn off']",,N1
,当て字,,0,1,N1,"['kanji used as a phonetic symbol, instead of for the meaning', 'phonetic-equivalent character', 'substitute character', 'ateji']",,N1
,団扇,,0,1,N1,"['uchiwa', 'type of traditional Japanese handheld fan']",,N1
,浜辺,,0,1,N1,"['beach', 'foreshore']",,N1
,申し出る,,0,1,N1,"['to offer', 'to propose', 'to suggest', 'to put forward', 'to request', 'to ask (for)', 'to apply (for)', 'to report (to)', 'to notify']",,N1
,愈々,,0,1,N1,"['more and more', 'all the more', 'increasingly']",,N1
,申し入れる,,0,1,N1,"['to propose', 'to suggest']",,N1
,危ぶむ,,0,1,N1,"['to fear', 'to doubt', 'to have misgivings about', 'to worry about', 'to be anxious about', 'to be apprehensive about']",,N1
,五月蝿い,,0,1,N1,"['noisy', 'loud']",,N1
,梅干,,0,1,N1,"['umeboshi', 'pickled dried ume', 'pickled dried plum']",,N1
,手配,,0,1,N1,"['arrangement', 'preparations']",,N1
,覆す,,0,1,N1,"['to overturn', 'to capsize', 'to upset']",,N1
,聴講,,0,1,N1,"['lecture attendance', 'auditing']",,N1
,纏まり,,0,1,N1,"['unity', 'coherence', 'consistency', 'coordination', 'order']",,N1
,密集,,0,1,N1,"['crowding together', 'clustering together', 'close formation', 'swarm']",,N1
,湿気る,,0,1,N1,"['to get damp', 'to get moist', 'to get soggy', 'to become humid']",,N1
,連帯,,0,1,N1,['solidarity'],,N1
,弛む,,0,1,N1,"['to slacken', 'to loosen', 'to relax', 'to droop (e.g. loose or flabby skin)', 'to sag (ceiling)']",,N1
,区々,,0,1,N1,"['various', 'diverse', 'different', 'divergent', 'divided', 'conflicting']",,N1
,敬具,,0,1,N1,"['yours sincerely', 'sincerely yours', 'yours truly']",,N1
,釣鐘,,0,1,N1,"['temple bell', 'hanging bell', 'funeral bell']",,N1
,差し支える,,0,1,N1,"['to interfere (with)', 'to hinder', 'to be hindered (from doing)', 'to become impeded', 'to have difficulty', 'to suffer inconvenience']",,N1
,兎角,,0,1,N1,"['(doing) various things', '(doing) this and that']",,N1
,短歌,,0,1,N1,"['tanka', '31-mora Japanese poem']",,N1
,先先週,,0,1,N1,['week before last'],,N1
,此れ等,,0,1,N1,['these'],,N1
,禁ずる,,0,1,N1,"['to forbid', 'to ban', 'to prohibit']",,N1
,取り締まる,,0,1,N1,"['to manage', 'to control', 'to supervise', 'to oversee', 'to command']",,N1
,荷,,0,1,N1,"['load', 'baggage', 'cargo', 'freight', 'goods']",,N1
,懐く,,0,1,N1,"['to become attached (to)', 'to take (to)', 'to become affectionate (with)', 'to be tamed', 'to get close (e.g. to someone emotionally)', 'to become intimate (with)']",,N1
,掲げる,,0,1,N1,"['to put up (a notice, sign, etc.)', 'to hang out (e.g. a banner)', 'to fly (e.g. a flag)', 'to hoist', 'to raise', 'to display']",,N1
,其れでも,,0,1,N1,"['but (still)', 'and yet', 'nevertheless', 'even so', 'notwithstanding']",,N1
,一概に,,0,1,N1,"['unconditionally', 'as a rule']",,N1
,大空,,0,1,N1,"['wide open sky', 'the blue', 'heavens', 'firmament']",,N1
,薄弱,,0,1,N1,"['feebleness', 'weakness', 'weak']",,N1
,気兼ね,,0,1,N1,"['constraint', 'reserve', 'feeling hesitant', 'being afraid of troubling someone']",,N1
,字体,,0,1,N1,"['form of a character (e.g. simplified, traditional)']",,N1
,広まる,,0,1,N1,"['to spread', 'to be propagated']",,N1
,強烈,,0,1,N1,"['strong', 'intense', 'severe']",,N1
,近付く,,0,1,N1,"['to approach', 'to draw near', 'to get close']",,N1
,胴,,0,1,N1,"['trunk', 'torso', 'body', 'abdomen', 'waist']",,N1
,蜂蜜,,0,1,N1,['honey'],,N1
,必修,,0,1,N1,['required (subject)'],,N1
,倣,,0,1,N1,"['to imitate', 'to follow', 'to copy', 'to emulate']",,N1
,痛感,,0,1,N1,"['feeling keenly', 'fully realizing']",,N1
,当たり前,,0,1,N1,"['natural', 'reasonable', 'obvious']",,N1
,区切り,,0,1,N1,"['pause (in speech, writing, etc.)', 'punctuation']",,N1
,着席,,0,1,N1,"['taking a seat', ""sitting down (in one's seat)""]",,N1
,酷い,,0,1,N1,"['cruel', 'heartless', 'hard', 'harsh', 'severe']",,N1
,浴室,,0,1,N1,['bathroom'],,N1
,簡素,,0,1,N1,"['simple', 'plain', 'modest']",,N1
,茶の間,,0,1,N1,['(Japanese-style) living room'],,N1
,絡む,,0,1,N1,"['to twine', 'to get tangled', 'to get entangled', 'to get caught (in)']",,N1
,活ける,,0,1,N1,"['to arrange (flowers)', 'to plant']",,N1
,踏まえる,,0,1,N1,"['to be based on', 'to take into account', 'to build upon', 'to have origin in']",,N1
,賑わう,,0,1,N1,"['to be crowded with people', 'to be bustling with']",,N1
,微笑,,0,1,N1,['smile'],,N1
,延いては,,0,1,N1,"['by extension', 'in turn', 'by the same token', 'in addition', 'as well', 'consequently']",,N1
,漏らす,,0,1,N1,"['to let leak', 'to let out (e.g. light)']",,N1
,極楽,,0,1,N1,"[""Sukhavati (Amitabha's Pure Land)""]",,N1
,裁く,,0,1,N1,"['to judge', 'to try', 'to sit in judgement (on)', 'to decide (on)']",,N1
,畜生,,0,1,N1,"['damn it', 'damn', 'son of a bitch', ""for Christ's sake""]",,N1
,大ざっぱ,,0,1,N1,"['rough (estimate, summary, etc.)', 'broad', 'general', 'sweeping', 'loose']",,N1
,禁物,,0,1,N1,"['thing that should be (carefully) avoided', 'no-no', 'thing to definitely not do', 'something forbidden', 'taboo']",,N1
,明くる,,0,1,N1,"['next (day, morning, etc.)', 'following']",,N1
,吊るす,,0,1,N1,"['to hang', 'to hang up']",,N1
,遭難,,0,1,N1,"['(meeting with) disaster', '(having an) accident', 'mishap', 'shipwreck', 'distress']",,N1
,沈殿,,0,1,N1,"['precipitation', 'deposition', 'settlement (e.g. of sediment)']",,N1
,親しむ,,0,1,N1,"['to be intimate with', 'to befriend']",,N1
,桟橋,,0,1,N1,"['wharf', 'bridge', 'jetty', 'pier']",,N1
,斑,,0,1,N1,"['unevenness (of colour, paint, etc.)', 'irregularity', 'nonuniformity', 'blotchiness']",,N1
,映える,,0,1,N1,"['to shine', 'to glow']",,N1
,この頃,,0,1,N1,"['these days', 'nowadays', 'now', 'at present', 'recently', 'lately']",,N1
,饂飩,,0,1,N1,"['udon', 'thick Japanese wheat noodles']",,N1
,趣,,0,1,N1,"['meaning', 'tenor', 'gist']",,N1
,紛れる,,0,1,N1,"['to disappear into', 'to be lost in', 'to slip into', 'to get mixed in among']",,N1
,田園,,0,1,N1,"['the country', 'countryside', 'rural districts']",,N1
,両立,,0,1,N1,"['compatibility', 'coexistence', 'standing together']",,N1
,一息,,0,1,N1,['one breath'],,N1
,比重,,0,1,N1,"['specific gravity', 'relative density']",,N1
,手遅れ,,0,1,N1,"['being too late', ""losing one's final chance""]",,N1
,収まる,,0,1,N1,"['to fit into (a box, frame, category, etc.)', 'to be contained within', 'to fall within (e.g. a budget)']",,N1
,甚だ,,0,1,N1,"['very', 'greatly', 'extremely', 'exceedingly', 'highly', 'quite']",,N1
,未知,,0,1,N1,"['not yet known', 'unknown', 'strange']",,N1
,身近,,0,1,N1,"['near oneself', 'close to one', 'familiar']",,N1
,宙返り,,0,1,N1,"['somersault', 'looping-the-loop']",,N1
,回送,,0,1,N1,"['forwarding', 'sending on', 'redirecting (e.g. mail)']",,N1
,襟,,0,1,N1,"['collar', 'lapel', 'neckband', 'neck']",,N1
,嵩張る,,0,1,N1,"['to be bulky', 'to be unwieldy', 'to grow voluminous']",,N1
,鼠,,0,1,N1,"['mouse', 'rat']",,N1
,貫く,,0,1,N1,"['to go through', 'to pierce', 'to penetrate']",,N1
,現像,,0,1,N1,"['development (of film)', 'photographic processing']",,N1
,見渡す,,0,1,N1,"['to look out over', 'to survey (scene)', 'to take an extensive view of']",,N1
,給う,,0,1,N1,['to give'],,N1
,屹度,,0,1,N1,"['surely', 'undoubtedly', 'almost certainly', 'most likely (e.g. 90 percent)']",,N1
,貴い,,0,1,N1,"['precious', 'valuable', 'priceless']",,N1
,其れでは,,0,1,N1,"['well, ...', 'right, ...', 'now, ...']",,N1
,確り,,0,1,N1,"['tightly (holding on)', 'firmly', 'securely']",,N1
,家計,,0,1,N1,"['household economy', 'family finances']",,N1
,素っ気ない,,0,1,N1,"['cold', 'short', 'curt', 'blunt']",,N1
,切ない,,0,1,N1,"['painful', 'heartrending', 'trying']",,N1
,脂肪,,0,1,N1,"['fat', 'grease', 'blubber', 'lard', 'suet']",,N1
,背負う,,0,1,N1,"[""to carry on one's back""]",,N1
,退く,,0,1,N1,"['to step back', 'to move back', 'to retreat']",,N1
,名付ける,,0,1,N1,"['to name', 'to call', 'to christen', 'to term']",,N1
,理屈,,0,1,N1,"['theory', 'reason', 'logic']",,N1
,油絵,,0,1,N1,['oil painting'],,N1
,退化,,0,1,N1,"['degeneration', 'retrogression', 'atrophy']",,N1
,障る,,0,1,N1,"['to be harmful to', 'to hinder', 'to interfere with', 'to irritate']",,N1
,明朗,,0,1,N1,"['cheerful', 'bright']",,N1
,退治,,0,1,N1,"['extermination', 'elimination', 'eradication', 'destruction', 'suppression', 'subjugation', 'getting rid of', 'stamping out', 'wiping out', 'rooting out']",,N1
,何れ,,0,1,N1,['which (of three or more)'],,N1
,継ぐ,,0,1,N1,"['to succeed (a person, to a position, etc.)', 'to inherit', 'to take over', 'to follow']",,N1
,記名,,0,1,N1,"['signature', ""signing one's name"", ""writing one's name (on)"", 'registration (of a bond)']",,N1
,乗り換え,,0,1,N1,"['transfer (trains, buses, etc.)', 'change', 'connection']",,N1
,連ねる,,0,1,N1,"['to line up', 'to put in a row']",,N1
,農地,,0,1,N1,"['agricultural land', 'farmland']",,N1
,吐く,,0,1,N1,"['to breathe out', 'to breathe']",,N1
,膳,,0,1,N1,"['small dining table (usu. for a single person)', 'serving tray (with legs)']",,N1
,丸ごと,,0,1,N1,"['in its entirety', 'whole', 'wholly']",,N1
,何も,,0,1,N1,"['(not) anything', '(nothing) at all', '(not) any', 'nothing']",,N1
,間違う,,0,1,N1,"['to be mistaken', 'to be incorrect', 'to be wrong']",,N1
,貴女,,0,1,N1,['you'],,N1
,揉める,,0,1,N1,"['to disagree', 'to dispute', 'to fight (over)']",,N1
,適宜,,0,1,N1,"['suitable', 'appropriate', 'fitting', 'proper']",,N1
,壮大,,0,1,N1,"['magnificent', 'grand', 'majestic', 'splendid']",,N1
,凌ぐ,,0,1,N1,"['to endure', 'to keep out (e.g. rain)', 'to stave off (e.g. starvation)']",,N1
,晴天,,0,1,N1,"['fine weather (i.e. little or no clouds)', 'fair weather', 'clear weather', 'clear sky', 'fair skies']",,N1
,丸々,,0,1,N1,"['plump', 'rotund', 'chubby']",,N1
,手際,,0,1,N1,"['skill', 'ability', 'dexterity']",,N1
,根気,,0,1,N1,"['patience', 'perseverance', 'persistence', 'tenacity', 'energy']",,N1
,婿,,0,1,N1,"['husband', 'groom']",,N1
,問い合わせる,,0,1,N1,"['to enquire', 'to inquire', 'to seek information']",,N1
,お襁褓,,0,1,N1,"['diaper', 'nappy']",,N1
,気楽,,0,1,N1,"['carefree', 'comfortable', 'at ease']",,N1
,他動詞,,0,1,N1,['transitive verb'],,N1
,怠い,,0,1,N1,"['sluggish', 'languid', 'listless', 'heavy (heart, legs, etc.)', 'dull']",,N1
,喫茶,,0,1,N1,['tea drinking'],,N1
,休戦,,0,1,N1,"['cease-fire', 'truce', 'armistice']",,N1
,取っ手,,0,1,N1,"['handle', 'grip', 'knob']",,N1
,出鱈目,,0,1,N1,"['nonsense', 'irresponsible remark', 'codswallop', 'hogwash', 'rubbish']",,N1
,断言,,0,1,N1,"['assertion', 'declaration', 'affirmation']",,N1
,若しかして,,0,1,N1,"['perhaps', 'possibly', 'maybe', 'by any chance', ""if I'm not mistaken""]",,N1
,今日は,,0,1,N1,"['hello', 'good day', 'good afternoon']",,N1
,出入り口,,0,1,N1,['exit and entrance'],,N1
