Rank,Word,Occurrences,Duolingo_Words,JLPT_Words,JLPT_Level
,鈍い,,0,1,N2
,五十音,,0,1,N2
,筆者,,0,1,N2
,役人,,0,1,N2
,襖,,0,1,N2
,盛る,,0,1,N2
,重なる,,0,1,N2
,名字,,0,1,N2
,脱線,,0,1,N2
,大層,,0,1,N2
,組み立てる,,0,1,N2
,担ぐ,,0,1,N2
,曲げる,,0,1,N2
,商社,,0,1,N2
,拝む,,0,1,N2
,凹む,,0,1,N2
,放れる,,0,1,N2
,粒,,0,1,N2
,磁石,,0,1,N2
,憎らしい,,0,1,N2
,口紅,,0,1,N2
,櫛,,0,1,N2
,不規則,,0,1,N2
,図表,,0,1,N2
,跳ぶ,,0,1,N2
,引っ掛かる,,0,1,N2
,速達,,0,1,N2
,物差し,,0,1,N2
,命ずる,,0,1,N2
,格別,,0,1,N2
,混ざる,,0,1,N2
,留まる,,0,1,N2
,慶び,,0,1,N2
,入れ物,,0,1,N2
,薄暗い,,0,1,N2
,背負う,,0,1,N2
,蘇る,,0,1,N2
,付合う,,0,1,N2
,繋がる,,0,1,N2
,生意気,,0,1,N2
,例える,,0,1,N2
,感ずる,,0,1,N2
,気体,,0,1,N2
,噴水,,0,1,N2
,凍える,,0,1,N2
,図形,,0,1,N2
,純情,,0,1,N2
,末っ子,,0,1,N2
,照らす,,0,1,N2
,採点,,0,1,N2
,単数,,0,1,N2
,受け持つ,,0,1,N2
,独り言,,0,1,N2
,点々,,0,1,N2
,中指,,0,1,N2
,請う,,0,1,N2
,?立,,0,1,N2
,貸間,,0,1,N2
,社説,,0,1,N2
,係わる,,0,1,N2
,形容動詞,,0,1,N2
,載る,,0,1,N2
,続々,,0,1,N2
,刺身,,0,1,N2
,頭脳,,0,1,N2
,見送る,,0,1,N2
,混ぜる,,0,1,N2
,紺,,0,1,N2
,肌着,,0,1,N2
,騒々しい,,0,1,N2
,重役,,0,1,N2
,羨ましい,,0,1,N2
,甚だしい,,0,1,N2
,人造,,0,1,N2
,塵紙,,0,1,N2
,早速,,0,1,N2
,不潔,,0,1,N2
,揉む,,0,1,N2
,書留,,0,1,N2
,溶岩,,0,1,N2
,欲張り,,0,1,N2
,各々,,0,1,N2
,屑,,0,1,N2
,敬う,,0,1,N2
,混じる,,0,1,N2
,強気,,0,1,N2
,遡る,,0,1,N2
,出迎える,,0,1,N2
,時間割,,0,1,N2
,逸れる,,0,1,N2
,貯蔵,,0,1,N2
,包帯,,0,1,N2
,栓,,0,1,N2
,艶,,0,1,N2
,平気,,0,1,N2
,透き通る,,0,1,N2
,探る,,0,1,N2
,謙虚,,0,1,N2
,苦情,,0,1,N2
,締め切る,,0,1,N2
,俄,,0,1,N2
,鈍い,,0,1,N2
,蚊,,0,1,N2
,裏口,,0,1,N2
,薄める,,0,1,N2
,厚かましい,,0,1,N2
,先々月,,0,1,N2
,助かる,,0,1,N2
,転がる,,0,1,N2
,亡くす,,0,1,N2
,地下水,,0,1,N2
,涼む,,0,1,N2
,別荘,,0,1,N2
,素質,,0,1,N2
,割算,,0,1,N2
,溜める,,0,1,N2
,清い,,0,1,N2
,食器,,0,1,N2
,差し支え,,0,1,N2
,毛皮,,0,1,N2
,漁師,,0,1,N2
,片付く,,0,1,N2
,針金,,0,1,N2
,風船,,0,1,N2
,発つ,,0,1,N2
,容積,,0,1,N2
,好き嫌い,,0,1,N2
,腰掛け,,0,1,N2
,生き生き,,0,1,N2
,佚,,0,1,N2
,瀬戸物,,0,1,N2
,書取,,0,1,N2
,盆地,,0,1,N2
,修繕,,0,1,N2
,大凡,,0,1,N2
,応対,,0,1,N2
,偶数,,0,1,N2
,威張る,,0,1,N2
,三日月,,0,1,N2
,憎む,,0,1,N2
,筆記,,0,1,N2
,衣食住,,0,1,N2
,自然科学,,0,1,N2
,薬品,,0,1,N2
,厳重,,0,1,N2
,洋品店,,0,1,N2
,重たい,,0,1,N2
,交ぜる,,0,1,N2
,力強い,,0,1,N2
,刻む,,0,1,N2
,余る,,0,1,N2
,等分,,0,1,N2
,近付ける,,0,1,N2
,兵隊,,0,1,N2
,存じる,,0,1,N2
,植木,,0,1,N2
,狡い,,0,1,N2
,算数,,0,1,N2
,日課,,0,1,N2
,明き,,0,1,N2
,羽根,,0,1,N2
,渇く,,0,1,N2
,坊っちゃん,,0,1,N2
,払い戻す,,0,1,N2
,却って,,0,1,N2
,便所,,0,1,N2
,日日,,0,1,N2
,献立,,0,1,N2
,膨らます,,0,1,N2
,巡査,,0,1,N2
,出来上がり,,0,1,N2
,何々,,0,1,N2
,特売,,0,1,N2
,休講,,0,1,N2
,羊毛,,0,1,N2
,摩擦,,0,1,N2
,絶えず,,0,1,N2
,待合室,,0,1,N2
,好き好き,,0,1,N2
,自習,,0,1,N2
,見舞う,,0,1,N2
,捻る,,0,1,N2
,輸血,,0,1,N2
,看病,,0,1,N2
,形容詞,,0,1,N2
,乾杯,,0,1,N2
,砕ける,,0,1,N2
,部首,,0,1,N2
,飢饉,,0,1,N2
,心当たり,,0,1,N2
,煎る,,0,1,N2
,謎謎,,0,1,N2
,売行き,,0,1,N2
,当番,,0,1,N2
,風呂敷,,0,1,N2
,催促,,0,1,N2
,悠々,,0,1,N2
,映す,,0,1,N2
,温帯,,0,1,N2
,引受る,,0,1,N2
,初旬,,0,1,N2
,険しい,,0,1,N2
,着々,,0,1,N2
,真っ白,,0,1,N2
,一昨日,,0,1,N2
,派手,,0,1,N2
,お手伝いさん,,0,1,N2
,懐かしい,,0,1,N2
,中途,,0,1,N2
,主語,,0,1,N2
,円い,,0,1,N2
,縮れる,,0,1,N2
,折角,,0,1,N2
,出迎え,,0,1,N2
,平凡,,0,1,N2
,挟まる,,0,1,N2
,馴れる,,0,1,N2
,点数,,0,1,N2
,街角,,0,1,N2
,揃える,,0,1,N2
,述語,,0,1,N2
,扇風機,,0,1,N2
,墨,,0,1,N2
,至急,,0,1,N2
,正味,,0,1,N2
,日当たり,,0,1,N2
,冷やす,,0,1,N2
,実例,,0,1,N2
,総理大臣,,0,1,N2
,盗難,,0,1,N2
,引越し,,0,1,N2
,因る,,0,1,N2
,争う,,0,1,N2
,湧く,,0,1,N2
,物凄い,,0,1,N2
,過半数,,0,1,N2
,預かる,,0,1,N2
,昼寝,,0,1,N2
,叔父さん,,0,1,N2
,醜い,,0,1,N2
,飛び込む,,0,1,N2
,酌む,,0,1,N2
,休養,,0,1,N2
,日用品,,0,1,N2
,引返す,,0,1,N2
,隔てる,,0,1,N2
,斬る,,0,1,N2
,御覧,,0,1,N2
,吊す,,0,1,N2
,起床,,0,1,N2
,直角,,0,1,N2
,生長,,0,1,N2
,零点,,0,1,N2
,集金,,0,1,N2
,出合い,,0,1,N2
,一通り,,0,1,N2
,響く,,0,1,N2
,殖える,,0,1,N2
,交じる,,0,1,N2
,規準,,0,1,N2
,繋がり,,0,1,N2
,定休日,,0,1,N2
,永い,,0,1,N2
,惜しい,,0,1,N2
,売り切れ,,0,1,N2
,下品,,0,1,N2
,甘やかす,,0,1,N2
,片寄る,,0,1,N2
,防犯,,0,1,N2
,盆,,0,1,N2
,素直,,0,1,N2
,蒸す,,0,1,N2
,方角,,0,1,N2
,溶け込む,,0,1,N2
,利害,,0,1,N2
,従姉妹,,0,1,N2
,裁縫,,0,1,N2
,凸凹,,0,1,N2
,撫でる,,0,1,N2
,抽象,,0,1,N2
,面倒臭い,,0,1,N2
,溶ける,,0,1,N2
,拡充,,0,1,N2
,下駄,,0,1,N2
,換気,,0,1,N2
,長短,,0,1,N2
,暖まる,,0,1,N2
,睨む,,0,1,N2
,気配,,0,1,N2
,整う,,0,1,N2
,開会,,0,1,N2
,配る,,0,1,N2
,吊る,,0,1,N2
,交通機関,,0,1,N2
,乱暴,,0,1,N2
,お代わり,,0,1,N2
,澄む,,0,1,N2
,親指,,0,1,N2
,小数,,0,1,N2
,宴会,,0,1,N2
,倣う,,0,1,N2
,出掛ける,,0,1,N2
,御辞儀,,0,1,N2
,人文科学,,0,1,N2
,食塩,,0,1,N2
,激増,,0,1,N2
,針路,,0,1,N2
,一流,,0,1,N2
,飽くまで,,0,1,N2
,潰れる,,0,1,N2
,四角い,,0,1,N2
,映る,,0,1,N2
,知人,,0,1,N2
,恨み,,0,1,N2
,彫る,,0,1,N2
,官庁,,0,1,N2
,掻く,,0,1,N2
,塵芥,,0,1,N2
,祭日,,0,1,N2
,延ばす,,0,1,N2
,殖やす,,0,1,N2
,卒直,,0,1,N2
,掏摸,,0,1,N2
,採る,,0,1,N2
,耕地,,0,1,N2
,追い越す,,0,1,N2
,焦がす,,0,1,N2
,心身,,0,1,N2
,加速度,,0,1,N2
,放る,,0,1,N2
,育児,,0,1,N2
,溶かす,,0,1,N2
,呼び出す,,0,1,N2
,外れる,,0,1,N2
,煮る,,0,1,N2
,複写,,0,1,N2
,儲かる,,0,1,N2
,座敷,,0,1,N2
,騒がしい,,0,1,N2
,煮える,,0,1,N2
,矢印,,0,1,N2
,句読点,,0,1,N2
,火口,,0,1,N2
,擦る,,0,1,N2
,香水,,0,1,N2
,纏まる,,0,1,N2
,匂う,,0,1,N2
,取り入れる,,0,1,N2
,嫌がる,,0,1,N2
,水分,,0,1,N2
,短所,,0,1,N2
,牧畜,,0,1,N2
,漢和,,0,1,N2
,家屋,,0,1,N2
,平仮名,,0,1,N2
,治める,,0,1,N2
,和英,,0,1,N2
,怠る,,0,1,N2
,唇,,0,1,N2
,緩い,,0,1,N2
,時速,,0,1,N2
,繋げる,,0,1,N2
,交替,,0,1,N2
,留まる,,0,1,N2
,血圧,,0,1,N2
,手頃,,0,1,N2
,満員,,0,1,N2
,余計,,0,1,N2
,熱する,,0,1,N2
,乾かす,,0,1,N2
,客席,,0,1,N2
,残らず,,0,1,N2
,捕える,,0,1,N2
,目下,,0,1,N2
,蒸発,,0,1,N2
,恐縮,,0,1,N2
,申し訳ない,,0,1,N2
,遊園地,,0,1,N2
,逃がす,,0,1,N2
,突き当たり,,0,1,N2
,閉会,,0,1,N2
,蓄える,,0,1,N2
,小父さん,,0,1,N2
,湯飲み,,0,1,N2
,近寄る,,0,1,N2
,四角,,0,1,N2
,熟語,,0,1,N2
,無地,,0,1,N2
,焦げる,,0,1,N2
,落着く,,0,1,N2
,地味,,0,1,N2
,蕎麦,,0,1,N2
,器械,,0,1,N2
,女の人,,0,1,N2
,生ずる,,0,1,N2
,校庭,,0,1,N2
,釣り合う,,0,1,N2
,静まる,,0,1,N2
,限度,,0,1,N2
,引出す,,0,1,N2
,暖める,,0,1,N2
,見直す,,0,1,N2
,伯母さん,,0,1,N2
,通帳,,0,1,N2
,足る,,0,1,N2
,泊める,,0,1,N2
,生る,,0,1,N2
,赤道,,0,1,N2
,剥く,,0,1,N2
,習字,,0,1,N2
,乾電池,,0,1,N2
,呑気,,0,1,N2
,所々,,0,1,N2
,留守番,,0,1,N2
,扇子,,0,1,N2
,斜め,,0,1,N2
,小指,,0,1,N2
,瓶詰,,0,1,N2
,何といっても,,0,1,N2
,以外の,,0,1,N2
,とうてい,,0,1,N2
,のぼる,,0,1,N2
,がてら,,0,1,N2
,いったんーば,,0,1,N2
,よっぽど,,0,1,N2
,通じて,,0,1,N2
,思うように,,0,1,N2
,いよいよ,,0,1,N2
,やむをえず,,0,1,N2
,やっぱり,,0,1,N2
,ろくに,,0,1,N2
,かねる,,0,1,N2
,せいか,,0,1,N2
,たしか,,0,1,N2
,万一,,0,1,N2
,ゆえに,,0,1,N2
,一方では,,0,1,N2
,何しろ,,0,1,N2
,それにしても,,0,1,N2
,かけては,,0,1,N2
,たちまち,,0,1,N2
,さすがに,,0,1,N2
,いつのまにか,,0,1,N2
,さしつかえない,,0,1,N2
,たまらない,,0,1,N2
,ごとし（如し）,,0,1,N2
,かねない,,0,1,N2
,せめて,,0,1,N2
,くせに,,0,1,N2
,至るまで,,0,1,N2
,生臭い,,0,1,N1
,不味い,,0,1,N1
,骨董品,,0,1,N1
,弾く,,0,1,N1
,真ん丸い,,0,1,N1
,楽譜,,0,1,N1
,折り返す,,0,1,N1
,堪らない,,0,1,N1
,今晩は,,0,1,N1
,分担,,0,1,N1
,謝絶,,0,1,N1
,怯える,,0,1,N1
,如何にも,,0,1,N1
,彼処,,0,1,N1
,混血,,0,1,N1
,鼾,,0,1,N1
,良識,,0,1,N1
,漏れる,,0,1,N1
,くっ付ける,,0,1,N1
,稍,,0,1,N1
,彼此,,0,1,N1
,養う,,0,1,N1
,富豪,,0,1,N1
,呆れる,,0,1,N1
,仕付ける,,0,1,N1
,合わす,,0,1,N1
,叶える,,0,1,N1
,教訓,,0,1,N1
,風習,,0,1,N1
,修学,,0,1,N1
,押し込む,,0,1,N1
,所で,,0,1,N1
,中腹,,0,1,N1
,偶に,,0,1,N1
,治まる,,0,1,N1
,風土,,0,1,N1
,誠実,,0,1,N1
,雅致,,0,1,N1
,阻む,,0,1,N1
,説く,,0,1,N1
,些事,,0,1,N1
,三味線,,0,1,N1
,近視,,0,1,N1
,家畜,,0,1,N1
,承諾,,0,1,N1
,顧みる,,0,1,N1
,演ずる,,0,1,N1
,火花,,0,1,N1
,特派,,0,1,N1
,舞う,,0,1,N1
,腐敗,,0,1,N1
,猛烈,,0,1,N1
,音色,,0,1,N1
,お宮,,0,1,N1
,一昨昨日,,0,1,N1
,見合わせる,,0,1,N1
,目論見,,0,1,N1
,添う,,0,1,N1
,受け継ぐ,,0,1,N1
,塵取り,,0,1,N1
,導く,,0,1,N1
,寛容,,0,1,N1
,代わる,,0,1,N1
,負債,,0,1,N1
,巨,,0,1,N1
,待ち望む,,0,1,N1
,時折,,0,1,N1
,懲りる,,0,1,N1
,裂ける,,0,1,N1
,物置き,,0,1,N1
,待望,,0,1,N1
,普遍,,0,1,N1
,平たい,,0,1,N1
,蕩ける,,0,1,N1
,冴える,,0,1,N1
,逃げ出す,,0,1,N1
,本の,,0,1,N1
,留める,,0,1,N1
,当て字,,0,1,N1
,団扇,,0,1,N1
,浜辺,,0,1,N1
,申し出る,,0,1,N1
,愈々,,0,1,N1
,申し入れる,,0,1,N1
,危ぶむ,,0,1,N1
,五月蝿い,,0,1,N1
,梅干,,0,1,N1
,手配,,0,1,N1
,覆す,,0,1,N1
,聴講,,0,1,N1
,纏まり,,0,1,N1
,密集,,0,1,N1
,湿気る,,0,1,N1
,連帯,,0,1,N1
,弛む,,0,1,N1
,区々,,0,1,N1
,敬具,,0,1,N1
,釣鐘,,0,1,N1
,差し支える,,0,1,N1
,兎角,,0,1,N1
,短歌,,0,1,N1
,先先週,,0,1,N1
,此れ等,,0,1,N1
,禁ずる,,0,1,N1
,取り締まる,,0,1,N1
,荷,,0,1,N1
,懐く,,0,1,N1
,掲げる,,0,1,N1
,其れでも,,0,1,N1
,一概に,,0,1,N1
,大空,,0,1,N1
,薄弱,,0,1,N1
,気兼ね,,0,1,N1
,字体,,0,1,N1
,広まる,,0,1,N1
,強烈,,0,1,N1
,近付く,,0,1,N1
,胴,,0,1,N1
,蜂蜜,,0,1,N1
,必修,,0,1,N1
,倣,,0,1,N1
,痛感,,0,1,N1
,当たり前,,0,1,N1
,区切り,,0,1,N1
,着席,,0,1,N1
,酷い,,0,1,N1
,浴室,,0,1,N1
,簡素,,0,1,N1
,茶の間,,0,1,N1
,絡む,,0,1,N1
,活ける,,0,1,N1
,踏まえる,,0,1,N1
,賑わう,,0,1,N1
,微笑,,0,1,N1
,延いては,,0,1,N1
,漏らす,,0,1,N1
,極楽,,0,1,N1
,裁く,,0,1,N1
,畜生,,0,1,N1
,大ざっぱ,,0,1,N1
,禁物,,0,1,N1
,明くる,,0,1,N1
,吊るす,,0,1,N1
,遭難,,0,1,N1
,沈殿,,0,1,N1
,親しむ,,0,1,N1
,桟橋,,0,1,N1
,斑,,0,1,N1
,映える,,0,1,N1
,この頃,,0,1,N1
,饂飩,,0,1,N1
,趣,,0,1,N1
,紛れる,,0,1,N1
,田園,,0,1,N1
,両立,,0,1,N1
,一息,,0,1,N1
,比重,,0,1,N1
,手遅れ,,0,1,N1
,収まる,,0,1,N1
,甚だ,,0,1,N1
,未知,,0,1,N1
,身近,,0,1,N1
,宙返り,,0,1,N1
,回送,,0,1,N1
,襟,,0,1,N1
,嵩張る,,0,1,N1
,鼠,,0,1,N1
,貫く,,0,1,N1
,現像,,0,1,N1
,見渡す,,0,1,N1
,給う,,0,1,N1
,屹度,,0,1,N1
,貴い,,0,1,N1
,其れでは,,0,1,N1
,確り,,0,1,N1
,家計,,0,1,N1
,素っ気ない,,0,1,N1
,切ない,,0,1,N1
,脂肪,,0,1,N1
,背負う,,0,1,N1
,退く,,0,1,N1
,名付ける,,0,1,N1
,理屈,,0,1,N1
,油絵,,0,1,N1
,退化,,0,1,N1
,障る,,0,1,N1
,明朗,,0,1,N1
,退治,,0,1,N1
,何れ,,0,1,N1
,継ぐ,,0,1,N1
,記名,,0,1,N1
,乗り換え,,0,1,N1
,連ねる,,0,1,N1
,農地,,0,1,N1
,吐く,,0,1,N1
,膳,,0,1,N1
,丸ごと,,0,1,N1
,何も,,0,1,N1
,間違う,,0,1,N1
,貴女,,0,1,N1
,揉める,,0,1,N1
,適宜,,0,1,N1
,壮大,,0,1,N1
,凌ぐ,,0,1,N1
,晴天,,0,1,N1
,丸々,,0,1,N1
,手際,,0,1,N1
,根気,,0,1,N1
,婿,,0,1,N1
,問い合わせる,,0,1,N1
,お襁褓,,0,1,N1
,気楽,,0,1,N1
,他動詞,,0,1,N1
,怠い,,0,1,N1
,喫茶,,0,1,N1
,休戦,,0,1,N1
,取っ手,,0,1,N1
,出鱈目,,0,1,N1
,断言,,0,1,N1
,若しかして,,0,1,N1
,今日は,,0,1,N1
,出入り口,,0,1,N1
,兼業,,0,1,N1
,免れる,,0,1,N1
,整然,,0,1,N1
,雛,,0,1,N1
,其れ,,0,1,N1
,転校,,0,1,N1
,慣らす,,0,1,N1
,紛失,,0,1,N1
,責務,,0,1,N1
,垂れる,,0,1,N1
,艶,,0,1,N1
,盗み,,0,1,N1
,彼方此方,,0,1,N1
,弾む,,0,1,N1
,志向,,0,1,N1
,脆い,,0,1,N1
,曲がる,,0,1,N1
,卯,,0,1,N1
,群集,,0,1,N1
,爽やか,,0,1,N1
,物足りない,,0,1,N1
,主食,,0,1,N1
,仕舞,,0,1,N1
,何時の間にか,,0,1,N1
,願書,,0,1,N1
,元来,,0,1,N1
,増進,,0,1,N1
,図々しい,,0,1,N1
,融資,,0,1,N1
,彼方此方,,0,1,N1
,温和,,0,1,N1
,渦,,0,1,N1
,填める,,0,1,N1
,一律,,0,1,N1
,兼用,,0,1,N1
,ご馳走さま,,0,1,N1
,箇条書き,,0,1,N1
,咎める,,0,1,N1
,呟く,,0,1,N1
,所定,,0,1,N1
,分業,,0,1,N1
,有難う,,0,1,N1
,不調,,0,1,N1
,物好き,,0,1,N1
,各々,,0,1,N1
,発芽,,0,1,N1
,痛切,,0,1,N1
,苛々,,0,1,N1
,体裁,,0,1,N1
,不評,,0,1,N1
,使い道,,0,1,N1
,侮辱,,0,1,N1
,封鎖,,0,1,N1
,召す,,0,1,N1
,受け付ける,,0,1,N1
,馬鹿馬鹿しい,,0,1,N1
,矢っ張り,,0,1,N1
,始末,,0,1,N1
,徴収,,0,1,N1
,健やか,,0,1,N1
,雫,,0,1,N1
,押さえる,,0,1,N1
,延べ,,0,1,N1
,茹でる,,0,1,N1
,美味しい,,0,1,N1
,名高い,,0,1,N1
,夕暮れ,,0,1,N1
,追及,,0,1,N1
,閉口,,0,1,N1
,逃す,,0,1,N1
,様相,,0,1,N1
,纏め,,0,1,N1
,退ける,,0,1,N1
,受け取り,,0,1,N1
,突っ張る,,0,1,N1
,如何して,,0,1,N1
,恵み,,0,1,N1
,滲む,,0,1,N1
,代わる代わる,,0,1,N1
,解く,,0,1,N1
,原油,,0,1,N1
,慎む,,0,1,N1
,泌み泌み,,0,1,N1
,其れで,,0,1,N1
,叶う,,0,1,N1
,朽ちる,,0,1,N1
,抓る,,0,1,N1
,手掛かり,,0,1,N1
,中指,,0,1,N1
,然しながら,,0,1,N1
,若しも,,0,1,N1
,今更,,0,1,N1
,物体ない,,0,1,N1
,歓声,,0,1,N1
,其れ故,,0,1,N1
,濯ぐ,,0,1,N1
,漠然,,0,1,N1
,害する,,0,1,N1
,季刊,,0,1,N1
,花びら,,0,1,N1
,観衆,,0,1,N1
,於いて,,0,1,N1
,特産,,0,1,N1
,好評,,0,1,N1
,厳か,,0,1,N1
,お産,,0,1,N1
,抑圧,,0,1,N1
,結び付き,,0,1,N1
,沈黙,,0,1,N1
,社交,,0,1,N1
,固める,,0,1,N1
,手筈,,0,1,N1
,共働き,,0,1,N1
,鋸,,0,1,N1
,厭々,,0,1,N1
,下吏,,0,1,N1
,他方,,0,1,N1
,大人しい,,0,1,N1
,その内,,0,1,N1
,苦しめる,,0,1,N1
,長大,,0,1,N1
,諦め,,0,1,N1
,悲観,,0,1,N1
,歯磨,,0,1,N1
,効き目,,0,1,N1
,名残,,0,1,N1
,躾,,0,1,N1
,強める,,0,1,N1
,一部分,,0,1,N1
,築く,,0,1,N1
,剥げる,,0,1,N1
,成るべく,,0,1,N1
,聳える,,0,1,N1
,旦那,,0,1,N1
,煙草,,0,1,N1
,私物,,0,1,N1
,早める,,0,1,N1
,富む,,0,1,N1
,生まれつき,,0,1,N1
,未婚,,0,1,N1
,計器,,0,1,N1
,鬱陶しい,,0,1,N1
,華やか,,0,1,N1
,率直,,0,1,N1
,教職,,0,1,N1
,其れに,,0,1,N1
,組み込む,,0,1,N1
,痒い,,0,1,N1
,煽てる,,0,1,N1
,大部,,0,1,N1
,先に,,0,1,N1
,掻き回す,,0,1,N1
,不審,,0,1,N1
,滞る,,0,1,N1
,財源,,0,1,N1
,詫び,,0,1,N1
,反り,,0,1,N1
,痛める,,0,1,N1
,切り替える,,0,1,N1
,寒気,,0,1,N1
,初耳,,0,1,N1
,篭る,,0,1,N1
,にも拘らず,,0,1,N1
,経費,,0,1,N1
,鮮やか,,0,1,N1
,明瞭,,0,1,N1
,浮かぶ,,0,1,N1
,見逃す,,0,1,N1
,一別,,0,1,N1
,荷造り,,0,1,N1
,踵,,0,1,N1
,健在,,0,1,N1
,是正,,0,1,N1
,洒落る,,0,1,N1
,悉く,,0,1,N1
,予感,,0,1,N1
,重んずる,,0,1,N1
,控室,,0,1,N1
,取り除く,,0,1,N1
,賄う,,0,1,N1
,奉る,,0,1,N1
,畜産,,0,1,N1
,感慨,,0,1,N1
,私有,,0,1,N1
,兎も角,,0,1,N1
,御免ください,,0,1,N1
,何時も,,0,1,N1
,達者,,0,1,N1
,瞑る,,0,1,N1
,何だか,,0,1,N1
,偏見,,0,1,N1
,手本,,0,1,N1
,容易い,,0,1,N1
,噛る,,0,1,N1
,砂利,,0,1,N1
,慣れ,,0,1,N1
,無駄遣い,,0,1,N1
,碌な,,0,1,N1
,一同,,0,1,N1
,首輪,,0,1,N1
,籤引,,0,1,N1
,辿り着く,,0,1,N1
,お蔭様で,,0,1,N1
,梯子,,0,1,N1
,行き成り,,0,1,N1
,正に,,0,1,N1
,利息,,0,1,N1
,盛装,,0,1,N1
,雑,,0,1,N1
,本能,,0,1,N1
,多忙,,0,1,N1
,鉄鋼,,0,1,N1
,募る,,0,1,N1
,心細い,,0,1,N1
,処罰,,0,1,N1
,負かす,,0,1,N1
,途上,,0,1,N1
,版画,,0,1,N1
,協調,,0,1,N1
,送金,,0,1,N1
,精密,,0,1,N1
,辛うじて,,0,1,N1
,漁村,,0,1,N1
,概略,,0,1,N1
,相変わらず,,0,1,N1
,至って,,0,1,N1
,抜かす,,0,1,N1
,突く,,0,1,N1
,相応,,0,1,N1
,萎む,,0,1,N1
,布告,,0,1,N1
,統率,,0,1,N1
,長々,,0,1,N1
,持て成す,,0,1,N1
,結束,,0,1,N1
,小切手,,0,1,N1
,丸で,,0,1,N1
,染める,,0,1,N1
,改まる,,0,1,N1
,為さる,,0,1,N1
,内訳,,0,1,N1
,朝寝坊,,0,1,N1
,登校,,0,1,N1
,恥,,0,1,N1
,生温い,,0,1,N1
,捕吏,,0,1,N1
,夜中,,0,1,N1
,衰える,,0,1,N1
,藍褸,,0,1,N1
,拝啓,,0,1,N1
,吊り革,,0,1,N1
,凡そ,,0,1,N1
,鉛,,0,1,N1
,若しかしたら,,0,1,N1
,汚す,,0,1,N1
,持てる,,0,1,N1
,預金,,0,1,N1
,駆ける,,0,1,N1
,画期,,0,1,N1
,暗算,,0,1,N1
,驚異,,0,1,N1
,整列,,0,1,N1
,郷里,,0,1,N1
,滅びる,,0,1,N1
,歪む,,0,1,N1
,守衛,,0,1,N1
,標語,,0,1,N1
,練る,,0,1,N1
,陳列,,0,1,N1
,お供,,0,1,N1
,人目,,0,1,N1
,漂う,,0,1,N1
,貶す,,0,1,N1
,柵,,0,1,N1
,済まない,,0,1,N1
,産休,,0,1,N1
,代弁,,0,1,N1
,落ち込む,,0,1,N1
,遂げる,,0,1,N1
,幾多,,0,1,N1
,回覧,,0,1,N1
,知性,,0,1,N1
,眩しい,,0,1,N1
,引き取る,,0,1,N1
,お願いします,,0,1,N1
,明かす,,0,1,N1
,善し悪し,,0,1,N1
,球根,,0,1,N1
,無茶苦茶,,0,1,N1
,捲る,,0,1,N1
,成る丈,,0,1,N1
,国定,,0,1,N1
,重なる,,0,1,N1
,省みる,,0,1,N1
,粘る,,0,1,N1
,圧迫,,0,1,N1
,同志,,0,1,N1
,凝らす,,0,1,N1
,休学,,0,1,N1
,仰っしゃる,,0,1,N1
,葬る,,0,1,N1
,差し引く,,0,1,N1
,遣い,,0,1,N1
,即ち,,0,1,N1
,打ち合わせ,,0,1,N1
,義理,,0,1,N1
,海抜,,0,1,N1
,ずぶ濡れ,,0,1,N1
,外貨,,0,1,N1
,衣類,,0,1,N1
,対辺,,0,1,N1
,清純,,0,1,N1
,保母,,0,1,N1
,意欲,,0,1,N1
,先天的,,0,1,N1
,浪費,,0,1,N1
,吟味,,0,1,N1
,久し振り,,0,1,N1
,殊に,,0,1,N1
,冷酷,,0,1,N1
,駆けっこ,,0,1,N1
,共存,,0,1,N1
,赤らむ,,0,1,N1
,持ち切り,,0,1,N1
,掌,,0,1,N1
,終日,,0,1,N1
,領海,,0,1,N1
,産婦人科,,0,1,N1
,似通う,,0,1,N1
,憎しみ,,0,1,N1
,詰まり,,0,1,N1
,擦れ違い,,0,1,N1
,主権,,0,1,N1
,一敗,,0,1,N1
,据える,,0,1,N1
,助詞,,0,1,N1
,果てる,,0,1,N1
,手回し,,0,1,N1
,宛てる,,0,1,N1
,出合う,,0,1,N1
,破棄,,0,1,N1
,群がる,,0,1,N1
,摘む,,0,1,N1
,味わい,,0,1,N1
,交える,,0,1,N1
,お出でになる,,0,1,N1
,不吉,,0,1,N1
,弱まる,,0,1,N1
,熱湯,,0,1,N1
,澄ます,,0,1,N1
,成り立つ,,0,1,N1
,お世辞,,0,1,N1
,襲う,,0,1,N1
,短気,,0,1,N1
,丁々,,0,1,N1
,有益,,0,1,N1
,集まる,,0,1,N1
,益々,,0,1,N1
,諸君,,0,1,N1
,慌てる,,0,1,N1
,略奪,,0,1,N1
,鍛える,,0,1,N1
,試みる,,0,1,N1
,お早う,,0,1,N1
,縁側,,0,1,N1
,破裂,,0,1,N1
,何れ,,0,1,N1
,最善,,0,1,N1
,尽きる,,0,1,N1
,授ける,,0,1,N1
,軍備,,0,1,N1
,貫禄,,0,1,N1
,均衡,,0,1,N1
,対等,,0,1,N1
,臍,,0,1,N1
,鉄片,,0,1,N1
,仕入れる,,0,1,N1
,気質,,0,1,N1
,炙る,,0,1,N1
,視野,,0,1,N1
,直ぐ,,0,1,N1
,妬む,,0,1,N1
,納まる,,0,1,N1
,大水,,0,1,N1
